Unique.code,Diet,Parasites,Clone,Rep,Block,Week,Infection,InfectionStatus,lifespan.days,WeeklyOffspring,CumulativeWeeklyOffspring,WeeklyLength,Clearance,Clearance_rel,metabolic.rate
S Uninf MID 6,S,Uninfected,Mid37,6,2,5.5,Uninfected,0,15,0,13,NA,NA,NA,NA
S Uninf MID 7,S,Uninfected,Mid37,7,2,1,Uninfected,0,37,0,0,1011.2,-0.0145727680449,-0.0142517413013216,0.000713163058729948
S Uninf MID 7,S,Uninfected,Mid37,7,2,2,Uninfected,0,37,2,2,1284.37,0.272910209027079,0.165439601885579,0.00269594848530964
S Uninf MID 7,S,Uninfected,Mid37,7,2,3,Uninfected,0,37,5,7,1355.55,-0.172511159689676,-0.0938828169286864,0.00468275235070595
S Uninf MID 7,S,Uninfected,Mid37,7,2,4,Uninfected,0,37,6,13,1562.27,0.44947721567544,0.184160080277943,0.00773393823536404
S Uninf MID 7,S,Uninfected,Mid37,7,2,5,Uninfected,0,37,7,20,1636.05,-0.0324633234363595,-0.0121282973023685,0.00469272888976088
S Uninf MID 7,S,Uninfected,Mid37,7,2,5.5,Uninfected,0,37,6,26,1678.54,NA,NA,NA
S Uninf MID 8,S,Uninfected,Mid37,8,2,1,Uninfected,0,17,0,0,1018.82,-0.196621220811066,-0.189424201263061,5.61119991636014e-05
S Uninf MID 8,S,Uninfected,Mid37,8,2,2,Uninfected,0,17,1,1,1339.74,0.284845692527278,0.158696960259118,0.000733168901553769
S Uninf MID 8,S,Uninfected,Mid37,8,2,3,Uninfected,0,17,4,5,NA,NA,NA,NA
S Uninf MID 8,S,Uninfected,Mid37,8,2,4,Uninfected,0,17,0,5,NA,NA,NA,NA
S Uninf MID 8,S,Uninfected,Mid37,8,2,5,Uninfected,0,17,0,5,NA,NA,NA,NA
S Uninf MID 8,S,Uninfected,Mid37,8,2,5.5,Uninfected,0,17,0,5,NA,NA,NA,NA
S Uninf MID 9,S,Uninfected,Mid37,9,2,1,Uninfected,0,37,0,0,999.61,-0.0145727680449,-0.0145841414569886,-2.21197559351139e-05
S Uninf MID 9,S,Uninfected,Mid37,9,2,2,Uninfected,0,37,1,1,1288.37,0.352113450962055,0.212129666157565,NA
S Uninf MID 9,S,Uninfected,Mid37,9,2,3,Uninfected,0,37,6,7,1374.38,-0.0572141083879408,-0.0302893170408102,0.00260215265917631
S Uninf MID 9,S,Uninfected,Mid37,9,2,4,Uninfected,0,37,3,10,1493.25,0.317175219520835,0.142244080513473,0.00286283342018334
S Uninf MID 9,S,Uninfected,Mid37,9,2,5,Uninfected,0,37,2,12,1590.8,-0.231966495530654,-0.0916630062807453,0.00159833322663804
S Uninf MID 9,S,Uninfected,Mid37,9,2,5.5,Uninfected,0,37,6,18,1599.96,NA,NA,NA
S Uninf STD 1,S,Uninfected,Standard,1,1,1,Uninfected,0,37,0,0,1054.84,0.492202169349989,0.442354391741756,0.00235635000977548
S Uninf STD 1,S,Uninfected,Standard,1,1,2,Uninfected,0,37,2,2,1407.71,-0.0622944020842102,-0.0314356634272563,0.00884092656846173
S Uninf STD 1,S,Uninfected,Standard,1,1,3,Uninfected,0,37,20,22,1451.22,0.385846089192881,0.183209332644573,0.0050025555192985
S Uninf STD 1,S,Uninfected,Standard,1,1,4,Uninfected,0,37,4,26,1515.48,0.173933358873738,0.0757325299408195,0.00245746931555236
S Uninf STD 1,S,Uninfected,Standard,1,1,5,Uninfected,0,37,9,35,1605.72,-0.0891612640060219,-0.0345809231857627,0.00213265396526499
S Uninf STD 1,S,Uninfected,Standard,1,1,5.5,Uninfected,0,37,0,35,NA,NA,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,1,Uninfected,NA,7,0,0,NA,NA,NA,0.00172944216691266
S Uninf STD 10,S,Uninfected,Standard,10,2,2,Uninfected,NA,7,0,0,NA,NA,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,3,Uninfected,NA,7,0,0,NA,NA,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,4,Uninfected,NA,7,0,0,NA,NA,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,5,Uninfected,NA,7,0,0,NA,NA,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,2,5.5,Uninfected,NA,7,0,0,NA,NA,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,1,Uninfected,0,24,0,0,1087.81,0.385963543261096,0.326167129061944,0.000325231797886141
S Uninf STD 2,S,Uninfected,Standard,2,1,2,Uninfected,0,24,2,2,1475.72,0.025641619208018,0.0117743656886936,0.00831028264469276
S Uninf STD 2,S,Uninfected,Standard,2,1,3,Uninfected,0,24,18,20,1434.8,0.426521960324568,0.20718516739222,0.00154961304602249
S Uninf STD 2,S,Uninfected,Standard,2,1,4,Uninfected,0,24,2,22,NA,NA,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,5,Uninfected,0,24,0,22,NA,NA,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,1,5.5,Uninfected,0,24,0,22,NA,NA,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,1,Uninfected,0,24,0,0,1048.01,0.455683050522561,0.414889096648657,0.00125274616919985
S Uninf STD 3,S,Uninfected,Standard,3,1,2,Uninfected,0,24,2,2,1339.85,-0.104446670065925,-0.0581811414433667,0.00464292764053602
S Uninf STD 3,S,Uninfected,Standard,3,1,3,Uninfected,0,24,12,14,1368.88,0.373336908581749,0.199237081044842,0.00767056588107834
S Uninf STD 3,S,Uninfected,Standard,3,1,4,Uninfected,0,24,0,14,NA,NA,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,5,Uninfected,0,24,0,14,NA,NA,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,1,5.5,Uninfected,0,24,0,14,NA,NA,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,1,Uninfected,0,27,0,0,1053.14,0.524458898701168,0.472867255993784,0.00123109366022333
S Uninf STD 4,S,Uninfected,Standard,4,1,2,Uninfected,0,27,3,3,1330.39,-0.110375238244371,-0.062361091843841,0.00162136259495178
S Uninf STD 4,S,Uninfected,Standard,4,1,3,Uninfected,0,27,14,17,1380.97,0.490808189664606,0.257361342012436,0.00438325320303783
S Uninf STD 4,S,Uninfected,Standard,4,1,4,Uninfected,0,27,2,19,NA,NA,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,5,Uninfected,0,27,0,19,NA,NA,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,1,5.5,Uninfected,0,27,0,19,NA,NA,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,1,Uninfected,0,28,0,0,1044.04,0.362057911557025,0.332157272766614,0.00018619348515744
S Uninf STD 5,S,Uninfected,Standard,5,1,2,Uninfected,0,28,3,3,1398.43,-0.218883162561045,-0.111925976156065,0.00621197068589603
S Uninf STD 5,S,Uninfected,Standard,5,1,3,Uninfected,0,28,12,15,1415.68,0.355981162945348,0.177622027985,0.0032669734147579
S Uninf STD 5,S,Uninfected,Standard,5,1,4,Uninfected,0,28,3,18,1426.93,0.0846987473270218,0.041597923300365,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,5,Uninfected,0,28,0,18,NA,NA,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,1,5.5,Uninfected,0,28,0,18,NA,NA,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,1,Uninfected,0,16,0,0,1242.17,-0.0480431843679077,-0.0311364942713962,-5.13662880368694e-06
S Uninf STD 6,S,Uninfected,Standard,6,2,2,Uninfected,0,16,2,2,1421.06,0.0718896429716986,0.035599303129429,0.000302371205761574
S Uninf STD 6,S,Uninfected,Standard,6,2,3,Uninfected,0,16,12,14,NA,NA,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,4,Uninfected,0,16,0,14,NA,NA,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,5,Uninfected,0,16,0,14,NA,NA,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,2,5.5,Uninfected,0,16,0,14,NA,NA,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,1,Uninfected,0,15,0,0,1064.21,0.0597269743450982,0.0527370513506687,-0.000245340917300402
S Uninf STD 7,S,Uninfected,Standard,7,2,2,Uninfected,0,15,3,3,1435.93,NA,NA,0.000709757768753382
S Uninf STD 7,S,Uninfected,Standard,7,2,3,Uninfected,0,15,9,12,NA,NA,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,4,Uninfected,0,15,0,12,NA,NA,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,5,Uninfected,0,15,0,12,NA,NA,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,2,5.5,Uninfected,0,15,0,12,NA,NA,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,1,Uninfected,0,14,0,0,1230.89,0.116613958929518,0.0769683280490942,0.00110202380704028
S Uninf STD 8,S,Uninfected,Standard,8,2,2,Uninfected,0,14,7,7,1376.78,0.231816329471228,0.122296753390201,0.00248562784690358
S Uninf STD 8,S,Uninfected,Standard,8,2,3,Uninfected,0,14,0,7,NA,NA,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,4,Uninfected,0,14,0,7,NA,NA,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,5,Uninfected,0,14,0,7,NA,NA,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,2,5.5,Uninfected,0,14,0,7,NA,NA,NA,NA
S Uninf STD 9,S,Uninfected,Standard,9,2,1,Uninfected,0,37,0,0,1221.56,0.143191293880624,0.0959592857624159,2.65448733081611e-05
S Uninf STD 9,S,Uninfected,Standard,9,2,2,Uninfected,0,37,1,1,1387.58,0.226030095485432,0.117395163643353,0.00120936858310317
S Uninf STD 9,S,Uninfected,Standard,9,2,3,Uninfected,0,37,20,21,1539.84,0.277009299122931,0.116826981138668,0.0057155517795481
S Uninf STD 9,S,Uninfected,Standard,9,2,4,Uninfected,0,37,10,31,1599.69,0.247159890861097,0.0965842551408006,0.00750886780108485
S Uninf STD 9,S,Uninfected,Standard,9,2,5,Uninfected,0,37,10,41,1656.12,-0.17991944911331,-0.0655985906412728,0.00299821845965669
S Uninf STD 9,S,Uninfected,Standard,9,2,5.5,Uninfected,0,37,10,51,1723.87,NA,NA,NA
S:M Past MID 1,SM,Pasteuria,Mid37,1,1,1,Infected,1,37,0,0,913.04,0.305663557983896,0.366660440249918,0.00216301720689148
S:M Past MID 1,SM,Pasteuria,Mid37,1,1,2,Infected,1,37,0,0,1150.17,-0.0636802210755047,-0.0481371629894985,0.000496137725706233
S:M Past MID 1,SM,Pasteuria,Mid37,1,1,3,Infected,1,37,1,1,1286.31,-0.0409018481935293,-0.0247201806773401,0.00021570265150262
S:M Past MID 1,SM,Pasteuria,Mid37,1,1,4,Infected,1,37,0,1,1451.6,0.103266104977052,0.0490076499508659,0.00314497870782002
S:M Past MID 1,SM,Pasteuria,Mid37,1,1,5,Infected,1,37,1,2,1545.61,-0.122464123395735,-0.0512635927878871,0.00237021577578313
S:M Past MID 1,SM,Pasteuria,Mid37,1,1,5.5,Infected,1,37,0,2,1598.77,NA,NA,NA
S:M Past MID 10,SM,Pasteuria,Mid37,10,2,1,Exposed,0,24,0,0,872.11,0.269895459094865,0.354856729081873,0.00284725265989897
S:M Past MID 10,SM,Pasteuria,Mid37,10,2,2,Exposed,0,24,0,0,1099.53,0.305767296755525,0.252916327577705,0.00284559221884187
S:M Past MID 10,SM,Pasteuria,Mid37,10,2,3,Exposed,0,24,0,0,1177.39,0.127839464260337,0.0922198170315348,0.00126682784373039
S:M Past MID 10,SM,Pasteuria,Mid37,10,2,4,Exposed,0,24,0,0,NA,NA,NA,NA
S:M Past MID 10,SM,Pasteuria,Mid37,10,2,5,Exposed,0,24,0,0,NA,NA,NA,NA
S:M Past MID 10,SM,Pasteuria,Mid37,10,2,5.5,Exposed,0,24,0,0,NA,NA,NA,NA
S:M Past MID 2,SM,Pasteuria,Mid37,2,1,1,Infected,1,37,0,0,1001.87,0.32288250153108,0.321678299812933,0.00228667473659293
S:M Past MID 2,SM,Pasteuria,Mid37,2,1,2,Infected,1,37,1,1,1138.73,-0.0108033635513519,-0.00833139003280387,0.0030393618292683
S:M Past MID 2,SM,Pasteuria,Mid37,2,1,3,Infected,1,37,1,2,1343.91,0.140320152033913,0.077692603590508,0.00161156815586317
S:M Past MID 2,SM,Pasteuria,Mid37,2,1,4,Infected,1,37,0,2,1462.91,0.0565740437062848,0.0264351637162438,0.00134745129546451
S:M Past MID 2,SM,Pasteuria,Mid37,2,1,5,Infected,1,37,0,2,1660.34,0.203294204990249,0.0737447210858606,0.00462617225969245
S:M Past MID 2,SM,Pasteuria,Mid37,2,1,5.5,Infected,1,37,0,2,1720.45,NA,NA,NA
S:M Past MID 3,SM,Pasteuria,Mid37,3,1,1,Exposed,0,37,0,0,949.48,0.231230546179703,0.256491845726189,0.000718877442305224
S:M Past MID 3,SM,Pasteuria,Mid37,3,1,2,Exposed,0,37,0,0,1184.74,-0.0532532844429461,-0.0379402593359237,0.00030207350035975
S:M Past MID 3,SM,Pasteuria,Mid37,3,1,3,Exposed,0,37,0,0,1240.36,-0.0307701047328927,-0.0200001599883158,-0.000767711177877783
S:M Past MID 3,SM,Pasteuria,Mid37,3,1,4,Exposed,0,37,1,1,1350.4,0.226096998049519,0.123985225880895,0.00257656502881119
S:M Past MID 3,SM,Pasteuria,Mid37,3,1,5,Exposed,0,37,2,3,1417.54,0.266460302548309,0.132605601988684,-5.26531327002956e-05
S:M Past MID 3,SM,Pasteuria,Mid37,3,1,5.5,Exposed,0,37,3,6,1451.25,NA,NA,NA
S:M Past MID 4,SM,Pasteuria,Mid37,4,1,1,Infected,1,37,0,0,998.65,0.060455937672104,0.0606194998426407,0.00115019544000106
S:M Past MID 4,SM,Pasteuria,Mid37,4,1,2,Infected,1,37,0,0,1284.67,-0.0215292829707227,-0.0130450696141679,0.00411429934873546
S:M Past MID 4,SM,Pasteuria,Mid37,4,1,3,Infected,1,37,2,2,1426.96,0.0632987467753606,0.031086477459138,0.00291721135630789
S:M Past MID 4,SM,Pasteuria,Mid37,4,1,4,Infected,1,37,0,2,1586.57,0.139169138316023,0.0552871829783086,0.00361626973554609
S:M Past MID 4,SM,Pasteuria,Mid37,4,1,5,Infected,1,37,0,2,1660.05,0.172622339217897,0.0626404197821207,-0.000632955745585917
S:M Past MID 4,SM,Pasteuria,Mid37,4,1,5.5,Infected,1,37,0,2,1704.39,NA,NA,NA
S:M Past MID 5,SM,Pasteuria,Mid37,5,1,1,Infected,1,37,0,0,913.64,0.124282635773137,0.148888188136017,0.00107539453323413
S:M Past MID 5,SM,Pasteuria,Mid37,5,1,2,Infected,1,37,0,0,1170.66,-0.0321788606797457,-0.023480595383219,0.0014841136429934
S:M Past MID 5,SM,Pasteuria,Mid37,5,1,3,Infected,1,37,1,1,1263.53,0.0632987467753606,0.0396482475257138,0.0018651762344159
S:M Past MID 5,SM,Pasteuria,Mid37,5,1,4,Infected,1,37,0,1,1492.77,0.188282615011666,0.0844937186836475,0.00652377210824625
S:M Past MID 5,SM,Pasteuria,Mid37,5,1,5,Infected,1,37,0,1,1568.18,0.0935939306905738,0.0380588678820854,0.00162883976604909
S:M Past MID 5,SM,Pasteuria,Mid37,5,1,5.5,Infected,1,37,0,1,1649.26,NA,NA,NA
S:M Past MID 6,SM,Pasteuria,Mid37,6,2,1,Exposed,NA,9,0,0,837.56,0.319937214617934,0.456071467560471,0.000101652906987072
S:M Past MID 6,SM,Pasteuria,Mid37,6,2,2,Exposed,NA,9,0,0,NA,NA,NA,NA
S:M Past MID 6,SM,Pasteuria,Mid37,6,2,3,Exposed,NA,9,0,0,NA,NA,NA,NA
S:M Past MID 6,SM,Pasteuria,Mid37,6,2,4,Exposed,NA,9,0,0,NA,NA,NA,NA
S:M Past MID 6,SM,Pasteuria,Mid37,6,2,5,Exposed,NA,9,0,0,NA,NA,NA,NA
S:M Past MID 6,SM,Pasteuria,Mid37,6,2,5.5,Exposed,NA,9,0,0,NA,NA,NA,NA
S:M Past MID 7,SM,Pasteuria,Mid37,7,2,1,Infected,1,37,0,0,874.42,0.334542974667719,0.437533942115982,-0.000676633287280313
S:M Past MID 7,SM,Pasteuria,Mid37,7,2,2,Infected,1,37,0,0,1199.96,0.339931400463466,0.236079210895823,-9.47409486919593e-05
S:M Past MID 7,SM,Pasteuria,Mid37,7,2,3,Infected,1,37,0,0,1311.58,-0.203665791497415,-0.118393679542915,0.00401765143131731
S:M Past MID 7,SM,Pasteuria,Mid37,7,2,4,Infected,1,37,0,0,1492.85,-0.121072749355167,-0.0543267918753221,0.00576985641695288
S:M Past MID 7,SM,Pasteuria,Mid37,7,2,5,Infected,1,37,0,0,1651.39,-0.13444920692693,-0.0493013650359386,0.00414686956880499
S:M Past MID 7,SM,Pasteuria,Mid37,7,2,5.5,Infected,1,37,0,0,1648.12,NA,NA,NA
S:M Past MID 8,SM,Pasteuria,Mid37,8,2,1,Exposed,0,37,0,0,978.34,0.122565434810343,0.128052596706844,0.000340678412194328
S:M Past MID 8,SM,Pasteuria,Mid37,8,2,2,Exposed,0,37,0,0,1183.84,0.305767296755525,0.218175014637588,0.0019744156458089
S:M Past MID 8,SM,Pasteuria,Mid37,8,2,3,Exposed,0,37,2,2,1241.19,-0.100669565773803,-0.0653463988972051,0.00178200991180699
S:M Past MID 8,SM,Pasteuria,Mid37,8,2,4,Exposed,0,37,3,5,1352.89,0.0381575633678821,0.0208475805627836,0.000836850481103469
S:M Past MID 8,SM,Pasteuria,Mid37,8,2,5,Exposed,0,37,3,8,1423.43,-0.0460559296458245,-0.0227307268718961,0.00122956100755474
S:M Past MID 8,SM,Pasteuria,Mid37,8,2,5.5,Exposed,0,37,4,12,1463.27,NA,NA,NA
S:M Past MID 9,SM,Pasteuria,Mid37,9,2,1,Exposed,0,23,0,0,887.67,0.141834031560696,0.180002013252785,0.000289100956427158
S:M Past MID 9,SM,Pasteuria,Mid37,9,2,2,Exposed,0,23,0,0,1200.35,0.22885529064666,0.158834618132075,0.00148174951348837
S:M Past MID 9,SM,Pasteuria,Mid37,9,2,3,Exposed,0,23,0,0,1273.15,0.0479583787245975,0.0295873006091101,-0.00067153506985854
S:M Past MID 9,SM,Pasteuria,Mid37,9,2,4,Exposed,0,23,0,0,NA,NA,NA,NA
S:M Past MID 9,SM,Pasteuria,Mid37,9,2,5,Exposed,0,23,0,0,NA,NA,NA,NA
S:M Past MID 9,SM,Pasteuria,Mid37,9,2,5.5,Exposed,0,23,0,0,NA,NA,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,1,Exposed,NA,7,0,0,999.39,0.0673746183468707,0.067456890652758,0.00201334560498413
S:M Past STD 1,SM,Pasteuria,Standard,1,1,2,Exposed,NA,7,0,0,NA,NA,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,3,Exposed,NA,7,0,0,NA,NA,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,4,Exposed,NA,7,0,0,NA,NA,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,5,Exposed,NA,7,0,0,NA,NA,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,5.5,Exposed,NA,7,0,0,NA,NA,NA,NA
S:M Past STD 10,SM,Pasteuria,Standard,10,2,1,Exposed,0,37,0,0,1011.94,0.262879338806822,0.256712447704919,-0.00117467584592078
S:M Past STD 10,SM,Pasteuria,Standard,10,2,2,Exposed,0,37,2,2,1277.44,0.472045202795164,0.289269447810107,0.00461344041947915
S:M Past STD 10,SM,Pasteuria,Standard,10,2,3,Exposed,0,37,10,12,1484.85,-0.018784853407941,-0.00852005981379984,0.00481900651834131
S:M Past STD 10,SM,Pasteuria,Standard,10,2,4,Exposed,0,37,12,24,1596.93,-0.0249485170369933,-0.00978302079268281,0.00532680038315204
S:M Past STD 10,SM,Pasteuria,Standard,10,2,5,Exposed,0,37,12,36,1739.91,0.0667389556189459,0.0220457987133479,0.00555746771502614
S:M Past STD 10,SM,Pasteuria,Standard,10,2,5.5,Exposed,0,37,11,47,1734.4,NA,NA,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,1,Infected,1,37,0,0,969.53,0.191878282625266,0.204128347072138,0.00142364864856985
S:M Past STD 2,SM,Pasteuria,Standard,2,1,2,Infected,1,37,3,3,1243.7,0.0552187884320961,0.0356989633361832,0.00177170598743731
S:M Past STD 2,SM,Pasteuria,Standard,2,1,3,Infected,1,37,2,5,1330.24,0.0525805962248767,0.0297142997932868,0.00135373210360539
S:M Past STD 2,SM,Pasteuria,Standard,2,1,4,Infected,1,37,8,13,1369.98,0.151311746203437,0.0806202590235938,0.000381110126983285
S:M Past STD 2,SM,Pasteuria,Standard,2,1,5,Infected,1,37,5,18,1487.84,0.15249628768692,0.0688885130676942,0.000948133238027835
S:M Past STD 2,SM,Pasteuria,Standard,2,1,5.5,Infected,1,37,4,22,1490.38,NA,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,1,Infected,1,19,0,0,865.18,0.00656184126983057,0.0087662283167589,0.000655725747789743
S:M Past STD 3,SM,Pasteuria,Standard,3,1,2,Infected,1,19,0,0,1175.47,-0.0108033635513519,-0.00781872415997179,0.0027898883360164
S:M Past STD 3,SM,Pasteuria,Standard,3,1,3,Infected,1,19,6,6,NA,NA,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,4,Infected,1,19,0,6,NA,NA,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,5,Infected,1,19,0,6,NA,NA,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,5.5,Infected,1,19,0,6,NA,NA,NA,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,1,Exposed,0,37,0,0,1089.85,0,0,0.00301101812908338
S:M Past STD 4,SM,Pasteuria,Standard,4,1,2,Exposed,0,37,3,3,1318.9,0.172173560775243,0.0989789232115196,0.00294787885244224
S:M Past STD 4,SM,Pasteuria,Standard,4,1,3,Exposed,0,37,10,13,1388.49,-0.0205763930371661,-0.0106729318021496,0.00113949100161901
S:M Past STD 4,SM,Pasteuria,Standard,4,1,4,Exposed,0,37,5,18,1525.36,0.175867137007538,0.0755857604070717,0.00330410514762068
S:M Past STD 4,SM,Pasteuria,Standard,4,1,5,Exposed,0,37,5,23,1582.95,0.0649364481841253,0.0259151744117344,0.000360829797077707
S:M Past STD 4,SM,Pasteuria,Standard,4,1,5.5,Exposed,0,37,7,30,1591.19,NA,NA,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,1,Exposed,0,36,0,0,973.5,0.0399472431302754,0.042151681216622,0.00139507955800865
S:M Past STD 5,SM,Pasteuria,Standard,5,1,2,Exposed,0,36,0,0,1294.95,-0.124760512128256,-0.0743996939238351,0.00291738121478851
S:M Past STD 5,SM,Pasteuria,Standard,5,1,3,Exposed,0,36,9,9,1289.03,0.140320152033913,0.0844488999416726,-0.00137476634069622
S:M Past STD 5,SM,Pasteuria,Standard,5,1,4,Exposed,0,36,2,11,1419.65,0.317837487137637,0.157703940456119,0.00496913825241881
S:M Past STD 5,SM,Pasteuria,Standard,5,1,5,Exposed,0,36,3,14,1494.92,-0.114020832034385,-0.0510209218744144,0.000469110155352188
S:M Past STD 5,SM,Pasteuria,Standard,5,1,5.5,Exposed,0,36,4,18,NA,NA,NA,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,1,Exposed,0,14,0,0,1013.4,0.456738466139221,0.44473958774722,-0.00107881111740397
S:M Past STD 6,SM,Pasteuria,Standard,6,2,2,Exposed,0,14,5,5,NA,NA,NA,0.00164946470807684
S:M Past STD 6,SM,Pasteuria,Standard,6,2,3,Exposed,0,14,0,5,NA,NA,NA,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,4,Exposed,0,14,0,5,NA,NA,NA,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,5,Exposed,0,14,0,5,NA,NA,NA,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,5.5,Exposed,0,14,0,5,NA,NA,NA,NA
S:M Past STD 7,SM,Pasteuria,Standard,7,2,1,Exposed,0,37,0,0,764.01,0.269895459094865,0.462378350900854,0.000289974883754511
S:M Past STD 7,SM,Pasteuria,Standard,7,2,2,Exposed,0,37,2,2,1230.32,0.410598303173451,0.271257017563954,0.00157994051260329
S:M Past STD 7,SM,Pasteuria,Standard,7,2,3,Exposed,0,37,10,12,1378.68,0.127839464260337,0.0672570773239405,0.00518501497688973
S:M Past STD 7,SM,Pasteuria,Standard,7,2,4,Exposed,0,37,6,18,1463.23,0.144531534966498,0.0675052300447988,0.00170081850908932
S:M Past STD 7,SM,Pasteuria,Standard,7,2,5,Exposed,0,37,5,23,1551.62,-0.0641210569263452,-0.0266336037756313,0.00238633881156839
S:M Past STD 7,SM,Pasteuria,Standard,7,2,5.5,Exposed,0,37,3,26,1530.1,NA,NA,NA
S:M Past STD 8,SM,Pasteuria,Standard,8,2,1,Exposed,0,37,0,0,1071.85,0.291140383613457,0.253416229751789,0.00214394841452407
S:M Past STD 8,SM,Pasteuria,Standard,8,2,2,Exposed,0,37,5,5,1286.87,0.328459731088923,0.198341128483672,0.000983620916817861
S:M Past STD 8,SM,Pasteuria,Standard,8,2,3,Exposed,0,37,7,12,1370.51,0.0675549435218985,0.0359660478511707,0.00233832974803913
S:M Past STD 8,SM,Pasteuria,Standard,8,2,4,Exposed,0,37,8,20,1435.26,0.258376278760955,0.125427127467647,0.00337765725620859
S:M Past STD 8,SM,Pasteuria,Standard,8,2,5,Exposed,0,37,9,29,1620.73,-0.00931556585499367,-0.00354640146942571,0.00381058044317819
S:M Past STD 8,SM,Pasteuria,Standard,8,2,5.5,Exposed,0,37,13,42,1639.87,NA,NA,NA
S:M Past STD 9,SM,Pasteuria,Standard,9,2,1,Exposed,0,37,0,0,962.09,0.207887366152705,0.224593247961716,-0.000704764286223298
S:M Past STD 9,SM,Pasteuria,Standard,9,2,2,Exposed,0,37,2,2,1212.3,0.398595122716596,0.271213791429916,0.0015198827955948
S:M Past STD 9,SM,Pasteuria,Standard,9,2,3,Exposed,0,37,9,11,1316.17,-0.0828345288421747,-0.0478175621819738,0.000651241947637306
S:M Past STD 9,SM,Pasteuria,Standard,9,2,4,Exposed,0,37,4,15,1457.52,0.21474257132324,0.10108555581141,0.00481172394474834
S:M Past STD 9,SM,Pasteuria,Standard,9,2,5,Exposed,0,37,14,29,1505.5,0.0667389556189459,0.0294454290292159,0.00226975900724372
S:M Past STD 9,SM,Pasteuria,Standard,9,2,5.5,Exposed,0,37,4,33,1494.11,NA,NA,NA
S:M Uninf MID 1,SM,Uninfected,Mid37,1,1,1,Uninfected,NA,7,0,0,882.37,0.144697275091336,0.185848424908754,NA
S:M Uninf MID 1,SM,Uninfected,Mid37,1,1,2,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf MID 1,SM,Uninfected,Mid37,1,1,3,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf MID 1,SM,Uninfected,Mid37,1,1,4,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf MID 1,SM,Uninfected,Mid37,1,1,5,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf MID 1,SM,Uninfected,Mid37,1,1,5.5,Uninfected,NA,7,0,0,NA,NA,NA,NA
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,1,Uninfected,0,37,0,0,976.38,-0.109955852478341,-0.115340173483414,0.00062031116493688
S:M Uninf MID 10,SM,Uninfected,Mid37,10,2,2,Uninfected,0,37,0,0,1243.45,0.261490267307071,0.169121520944955,0.00125652425607388
