Unique.code,Diet,Parasites,Clone,Rep,Block,lifespan.days,Infection,InfectionStatus,Day,Offspring,Length
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,15,1,1125.04
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,16,0,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,19,1,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,21,NA,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,22,0,1284.55
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,23,6,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,26,5,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,28,NA,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,29,0,1421.94
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,30,2,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,33,2,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,35,NA,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,36,0,1520.35
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,37,8,NA
M+ Uninf STD 10,M+,Uninfected,Standard,10,2,37,Uninfected,0,38,0,1560.64
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,7,0,1014.61
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,8,0,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,10,0,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,12,2,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,14,0,1404.18
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,15,0,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,16,6,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,19,0,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,21,0,1635.81
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,22,NA,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,23,0,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,26,0,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,28,0,1747.62
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,29,NA,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,30,0,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,33,0,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,35,0,1866.24
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,36,NA,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,37,0,NA
S Past STD 1,S,Pasteuria,Standard,1,1,37,Infected,1,38,0,1901.03
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,7,0,1004.04
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,8,0,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,10,0,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,12,2,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,14,0,1385.03
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,15,0,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,16,12,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,19,6,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,21,4,1526.39
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,22,NA,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,23,1,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,26,NA,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,28,NA,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,29,NA,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,30,NA,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,33,NA,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,35,NA,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,36,NA,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,37,NA,NA
S Past STD 2,S,Pasteuria,Standard,2,1,22,Exposed,0,38,NA,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,7,0,1050.05
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,8,0,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,10,0,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,12,4,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,14,0,1346.26
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,15,0,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,16,10,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,19,3,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,21,0,1406.64
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,22,NA,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,23,1,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,26,2,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,28,0,1465.69
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,29,NA,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,30,1,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,33,2,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,35,0,1561.82
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,36,NA,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,37,3,NA
S Past STD 3,S,Pasteuria,Standard,3,1,37,Exposed,0,38,0,1573.71
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,7,0,1017.45
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,8,0,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,10,0,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,12,3,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,14,0,1353.61
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,15,0,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,16,7,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,19,1,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,21,0,1386.45
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,22,NA,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,23,0,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,26,NA,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,28,NA,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,29,NA,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,30,NA,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,33,NA,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,35,NA,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,36,NA,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,37,NA,NA
S Past STD 4,S,Pasteuria,Standard,4,1,24,Exposed,0,38,NA,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,7,0,1064.59
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,8,0,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,10,0,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,12,2,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,14,0,1423.64
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,15,0,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,16,12,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,19,6,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,21,0,1525.81
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,22,NA,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,23,4,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,26,7,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,28,0,1621.09
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,29,4,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,30,7,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,33,5,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,35,0,1803.76
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,36,NA,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,37,0,NA
S Past STD 5,S,Pasteuria,Standard,5,1,37,Exposed,0,38,5,1756.95
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,7,0,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,8,0,1008.45
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,10,0,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,12,2,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,14,NA,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,15,0,1396.16
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,16,5,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,19,0,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,21,NA,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,22,0,1529.79
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,23,1,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,26,6,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,28,NA,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,29,0,1688.89
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,30,4,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,33,10,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,35,NA,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,36,0,1839.04
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,37,3,NA
S Past STD 6,S,Pasteuria,Standard,6,2,37,Exposed,0,38,0,1798.61
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,7,0,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,8,0,1234.8
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,10,0,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,12,2,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,14,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,15,6,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,16,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,19,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,21,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,22,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,23,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,26,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,28,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,29,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,30,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,33,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,35,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,36,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,37,NA,NA
S Past STD 7,S,Pasteuria,Standard,7,2,14,Exposed,0,38,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,7,0,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,8,0,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,10,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,12,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,14,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,15,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,16,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,19,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,21,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,22,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,23,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,26,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,28,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,29,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,30,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,33,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,35,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,36,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,37,NA,NA
S Past STD 8,S,Pasteuria,Standard,8,2,6,Exposed,NA,38,NA,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,7,0,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,8,0,966.97
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,10,0,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,12,2,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,14,NA,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,15,0,1326.82
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,16,3,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,19,0,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,21,5,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,22,0,1554.58
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,23,2,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,26,5,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,28,NA,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,29,0,1591.99
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,30,10,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,33,5,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,35,NA,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,36,0,1726.59
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,37,3,NA
S Past STD 9,S,Pasteuria,Standard,9,2,37,Exposed,0,38,0,1700.22
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,7,0,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,8,0,1082.51
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,10,0,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,12,3,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,14,2,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,15,0,1422.18
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,16,0,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,19,6,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,21,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,22,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,23,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,26,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,28,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,29,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,30,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,33,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,35,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,36,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,37,NA,NA
S Past STD 10,S,Pasteuria,Standard,10,2,18,Exposed,0,38,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,7,0,999.39
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,8,0,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,10,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,12,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,14,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,15,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,16,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,19,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,21,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,22,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,23,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,26,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,28,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,29,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,30,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,33,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,35,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,36,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,37,NA,NA
S:M Past STD 1,SM,Pasteuria,Standard,1,1,7,Exposed,NA,38,NA,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,7,0,969.53
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,8,0,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,10,0,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,12,2,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,14,1,1243.7
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,15,0,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,16,0,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,19,2,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,21,0,1330.24
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,22,NA,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,23,6,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,26,2,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,28,0,1369.98
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,29,NA,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,30,2,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,33,3,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,35,0,1487.84
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,36,NA,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,37,2,NA
S:M Past STD 2,SM,Pasteuria,Standard,2,1,37,Exposed,0,38,2,1490.38
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,7,0,865.18
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,8,0,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,10,0,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,12,0,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,14,0,1175.47
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,15,0,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,16,2,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,19,4,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,21,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,22,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,23,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,26,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,28,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,29,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,30,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,33,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,35,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,36,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,37,NA,NA
S:M Past STD 3,SM,Pasteuria,Standard,3,1,19,Exposed,0,38,NA,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,7,0,1089.85
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,8,0,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,10,0,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,12,3,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,14,0,1318.9
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,15,0,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,16,5,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,19,5,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,21,0,1388.49
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,22,NA,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,23,2,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,26,3,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,28,0,1525.36
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,29,NA,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,30,3,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,33,2,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,35,0,1582.95
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,36,NA,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,37,6,NA
S:M Past STD 4,SM,Pasteuria,Standard,4,1,37,Exposed,0,38,1,1591.19
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,7,0,973.5
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,8,0,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,10,0,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,12,0,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,14,0,1294.95
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,15,0,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,16,5,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,19,4,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,21,0,1289.03
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,22,NA,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,23,1,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,26,1,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,28,0,1419.65
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,29,NA,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,30,3,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,33,0,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,35,0,1494.92
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,36,NA,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,37,4,NA
S:M Past STD 5,SM,Pasteuria,Standard,5,1,36,Exposed,0,38,NA,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,14,Exposed,0,7,0,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,14,Exposed,0,8,0,1013.4
S:M Past STD 6,SM,Pasteuria,Standard,6,2,14,Exposed,0,10,0,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,14,Exposed,0,12,2,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,14,Exposed,0,14,NA,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,14,Exposed,0,15,3,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,14,Exposed,0,16,NA,NA
S:M Past STD 6,SM,Pasteuria,Standard,6,2,14,Exposed,0,19,NA,NA
