Unique.code,Diet,Parasites,Clone,Rep,Block,lifespan.days,Infection,InfectionStatus,Day,Offspring,Length
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,16,NA,NA
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,19,NA,NA
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,21,NA,NA
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,22,NA,NA
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,23,NA,NA
M+ Met MID 9,M+,Metsch,Mid37,9,4,11,Exposed,NA,24,NA,NA
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,7,0,NA
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,8,0,801.98
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,10,0,NA
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,12,0,NA
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,14,NA,NA
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,15,0,924.78
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,16,0,NA
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,19,0,NA
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,21,NA,NA
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,22,0,1180.72
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,23,0,NA
M+ Met MID 10,M+,Metsch,Mid37,10,4,23,Exposed,0,24,1,1195.01
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,7,0,1192.06
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,8,0,NA
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,10,0,NA
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,12,5,NA
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,14,4,1438.46
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,15,NA,NA
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,16,0,NA
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,19,4,NA
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,21,0,1618.66
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,22,NA,NA
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,23,10,NA
S Uninf STD 1,S,Uninfected,Standard,1,3,23,Uninfected,0,24,0,1684.12
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,7,0,1064.87
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,8,0,NA
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,10,0,NA
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,12,3,NA
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,14,0,1432.17
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,15,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,16,5,NA
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,19,5,NA
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,21,0,1525.6
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,22,NA,NA
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,23,4,NA
S Uninf STD 2,S,Uninfected,Standard,2,3,23,Uninfected,0,24,0,1578.36
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,7,0,1041.75
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,8,0,NA
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,10,0,NA
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,12,2,NA
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,14,0,1379.29
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,15,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,16,7,NA
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,19,3,NA
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,21,0,1505.5
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,22,NA,NA
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,23,2,NA
S Uninf STD 3,S,Uninfected,Standard,3,3,23,Uninfected,0,24,0,1607.76
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,7,0,1148.68
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,8,0,NA
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,10,0,NA
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,12,4,NA
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,14,0,1539.12
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,15,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,16,9,NA
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,19,8,NA
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,21,0,1651.43
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,22,NA,NA
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,23,2,NA
S Uninf STD 4,S,Uninfected,Standard,4,3,23,Uninfected,0,24,9,1805.85
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,7,0,1097.74
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,8,0,NA
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,10,0,NA
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,12,0,NA
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,14,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,15,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,16,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,19,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,21,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,22,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,23,NA,NA
S Uninf STD 5,S,Uninfected,Standard,5,3,11,Uninfected,NA,24,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,7,0,NA
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,8,0,1252.22
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,10,0,NA
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,12,0,NA
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,14,NA,NA
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,15,0,1344.81
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,16,8,NA
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,19,6,NA
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,21,2,NA
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,22,0,1602.93
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,23,0,NA
S Uninf STD 6,S,Uninfected,Standard,6,4,23,Uninfected,0,24,5,1643.22
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,7,0,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,8,0,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,10,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,12,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,14,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,15,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,16,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,19,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,21,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,22,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,23,NA,NA
S Uninf STD 7,S,Uninfected,Standard,7,4,6,Uninfected,NA,24,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,7,0,NA
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,8,0,1244.38
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,10,0,NA
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,12,3,NA
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,14,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,15,0,1368.9
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,16,9,NA
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,19,5,NA
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,21,NA,NA
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,22,0,1558.36
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,23,2,NA
S Uninf STD 8,S,Uninfected,Standard,8,4,23,Uninfected,0,24,0,1532.54
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,7,0,NA
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,8,0,1070.29
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,10,0,NA
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,12,4,NA
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,14,NA,NA
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,15,0,1486.82
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,16,12,NA
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,19,4,NA
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,21,NA,NA
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,22,0,1702
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,23,5,NA
S Uninf STD 9,S,Uninfected,Standard,9,4,23,Uninfected,0,24,9,1663.44
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,7,0,NA
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,8,0,1139.82
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,10,0,NA
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,12,0,NA
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,14,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,15,2,1327.01
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,16,6,NA
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,19,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,21,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,22,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,23,NA,NA
S Uninf STD 10,S,Uninfected,Standard,10,4,15,Uninfected,0,24,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,7,0,987.75
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,8,0,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,10,0,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,12,3,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,14,0,1283.27
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,15,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,16,1,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,19,5,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,21,0,1488.99
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,22,NA,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,23,7,NA
S:M Uninf STD 1,SM,Uninfected,Standard,1,3,23,Uninfected,0,24,0,1478.76
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,7,0,980.86
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,8,0,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,10,0,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,12,0,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,14,0,1248.49
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,15,NA,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,16,7,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,19,3,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,21,0,1456.6
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,22,NA,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,23,5,NA
S:M Uninf STD 2,SM,Uninfected,Standard,2,3,23,Uninfected,0,24,4,1498.11
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,7,0,995.7
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,8,0,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,10,0,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,12,0,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,14,0,1247.29
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,15,1,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,16,4,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,19,5,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,21,0,1521.81
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,22,NA,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,23,4,NA
S:M Uninf STD 3,SM,Uninfected,Standard,3,3,23,Uninfected,0,24,6,1508.23
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,7,0,965.21
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,8,0,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,10,0,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,12,4,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,14,0,1267.8
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,15,NA,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,16,2,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,19,4,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,21,0,1533.98
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,22,NA,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,23,10,NA
S:M Uninf STD 4,SM,Uninfected,Standard,4,3,23,Uninfected,0,24,0,1545
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,7,0,998.27
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,8,0,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,10,0,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,12,0,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,14,0,1282.7
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,15,NA,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,16,5,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,19,4,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,21,0,1573.99
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,22,NA,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,23,6,NA
S:M Uninf STD 5,SM,Uninfected,Standard,5,3,23,Uninfected,0,24,8,1618.42
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,7,0,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,8,0,1145.96
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,10,0,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,12,0,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,14,NA,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,15,0,1344.99
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,16,7,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,19,3,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,21,NA,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,22,0,1559.5
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,23,12,NA
S:M Uninf STD 6,SM,Uninfected,Standard,6,4,23,Uninfected,0,24,0,1606.32
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,7,0,NA
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,8,0,1125.26
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,10,0,NA
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,12,0,NA
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,14,NA,NA
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,15,1,1354.97
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,16,3,NA
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,19,4,NA
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,21,NA,NA
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,22,1,1549.77
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,23,11,NA
S:M Uninf STD 7,SM,Uninfected,Standard,7,4,23,Uninfected,0,24,0,1602.04
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,7,0,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,8,0,959.93
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,10,0,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,12,2,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,14,NA,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,15,1,1234.02
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,16,3,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,19,4,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,21,NA,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,22,0,1553.26
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,23,6,NA
S:M Uninf STD 8,SM,Uninfected,Standard,8,4,23,Uninfected,0,24,0,1537.23
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,7,0,NA
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,8,0,1158.02
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,10,0,NA
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,12,0,NA
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,14,NA,NA
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,15,1,1415.52
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,16,3,NA
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,19,4,NA
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,21,NA,NA
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,22,0,1607.51
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,23,6,NA
S:M Uninf STD 9,SM,Uninfected,Standard,9,4,23,Uninfected,0,24,8,1661.55
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,7,0,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,8,0,1130
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,10,0,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,12,0,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,14,NA,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,15,0,1262.66
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,16,6,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,19,4,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,21,NA,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,22,0,1516.48
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,23,6,NA
S:M Uninf STD 10,SM,Uninfected,Standard,10,4,23,Uninfected,0,24,6,1597.89
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,7,0,931.93
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,8,0,NA
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,10,0,NA
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,12,0,NA
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,14,0,1137.97
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,15,NA,NA
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,16,1,NA
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,19,1,NA
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,21,1,1456.58
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,22,NA,NA
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,23,4,NA
M Uninf STD 1,M,Uninfected,Standard,1,3,23,Uninfected,0,24,7,1479
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,7,0,926.05
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,8,0,NA
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,10,0,NA
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,12,0,NA
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,14,0,1178.5
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,15,NA,NA
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,16,3,NA
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,19,1,NA
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,21,0,1456.27
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,22,NA,NA
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,23,4,NA
M Uninf STD 2,M,Uninfected,Standard,2,3,23,Uninfected,0,24,6,1500.41
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,7,0,932.37
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,8,0,NA
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,10,0,NA
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,12,2,NA
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,14,0,1165.58
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,15,NA,NA
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,16,1,NA
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,19,2,NA
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,21,0,1398.66
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,22,NA,NA
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,23,7,NA
M Uninf STD 3,M,Uninfected,Standard,3,3,23,Uninfected,0,24,0,1476.89
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,7,0,940.55
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,8,0,NA
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,10,0,NA
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,12,0,NA
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,14,0,1219.16
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,15,NA,NA
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,16,0,NA
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,19,0,NA
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,21,0,1305.56
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,22,NA,NA
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,23,2,NA
M Uninf STD 4,M,Uninfected,Standard,4,3,23,Uninfected,0,24,0,1376.09
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,7,0,904.63
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,8,0,NA
M Uninf STD 5,M,Uninfected,Standard,5,3,23,Uninfected,0,10,0,NA
