Block,Day,Plate,Week,Date,StartTime,EndTime,Diet,Parasites,Clone,Rep,Well,Row,Column,Treatment,Experiment,Died.After.Resp,O2.sat.per.hr,mean.control.O2.sat,sd.control.O2.sat,VO2,metabolic.rate,Notes
3,15,1,2,1/18/2022,9:30,11:54,S,Uninf,MID,2,D3,D,3,SUninfMID,Metsch,NA,-6.18239237338989,-4.14003059672457,0.735698381196344,0.000251210498529835,0.00505686733540557,Set up at 9:12
3,15,1,2,1/18/2022,9:30,11:54,S,NA,NA,NA,D4,D,4,SNANA,Metsch,NA,NA,-4.14003059672457,0.735698381196344,NA,NA,Set up at 9:12
3,15,1,2,1/18/2022,9:30,11:54,S,Blank,Blank,2,D5,D,5,SBlankBlank,Metsch,NA,-3.5783047935539,-4.14003059672457,0.735698381196344,-6.90922737899931e-05,-0.00139082747139256,Set up at 9:12
3,15,1,2,1/18/2022,9:30,11:54,S,Metsch,MID,4,D6,D,6,SMetschMID,Metsch,NA,-4.21540607990767,-4.14003059672457,0.735698381196344,9.27118443152129e-06,0.000186628942606524,Set up at 9:12, died over night after respiration trial (infected)
3,15,2,2,1/18/2022,9:30,11:54,SM,Metsch,MID,4,A1,A,1,SMMetschMID,Metsch,NA,-4.4044642442946,-5.07070620891492,0.570115021561223,-8.19477616482986e-05,-0.00164960844198025,
3,15,2,2,1/18/2022,9:30,11:54,SM,Blank,Blank,4,A2,A,2,SMBlankBlank,Metsch,NA,-4.36990725528347,-5.07070620891492,0.570115021561223,-8.61982712966686e-05,-0.00173517120120194,
3,15,2,2,1/18/2022,9:30,11:54,SM,Uninf,STD,2,A3,A,3,SMUninfSTD,Metsch,NA,-6.69762882712962,-5.07070620891492,0.570115021561223,0.000200111482040408,0.00402824413347342,
3,15,2,2,1/18/2022,9:30,11:54,SM,Uninf,STD,1,A4,A,4,SMUninfSTD,Metsch,NA,-8.71216621445037,-5.07070620891492,0.570115021561223,0.00044789958068086,0.00901621855910572,
3,15,2,2,1/18/2022,9:30,11:54,SM,Metsch,MID,3,A5,A,5,SMMetschMID,Metsch,NA,-5.28786668446152,-5.07070620891492,0.570115021561223,2.67107384922325e-05,0.00053768716584864,
3,15,2,2,1/18/2022,9:30,11:54,SM,Blank,Blank,2,A6,A,6,SMBlankBlank,Metsch,NA,-5.75146643270797,-5.07070620891492,0.570115021561223,8.37335075265453e-05,0.00168555550650936,
3,15,2,2,1/18/2022,9:30,11:54,SM,Uninf,MID,3,B1,B,1,SMUninfMID,Metsch,NA,-5.23028992843796,-5.07070620891492,0.570115021561223,1.96287975013346e-05,0.000395127693701865,
3,15,2,2,1/18/2022,9:30,11:54,SM,Uninf,STD,5,B2,B,2,SMUninfSTD,Metsch,NA,-10.8311287718741,-5.07070620891492,0.570115021561223,0.000708531975243985,0.0142627486616614,
3,15,2,2,1/18/2022,9:30,11:54,SM,Metsch,STD,3,B3,B,3,SMMetschSTD,Metsch,NA,-5.44935198051221,-5.07070620891492,0.570115021561223,4.65734299064669e-05,0.000937523144017178,
3,15,2,2,1/18/2022,9:30,11:54,SM,Blank,Blank,3,B4,B,4,SMBlankBlank,Metsch,NA,-4.97988167869715,-5.07070620891492,0.570115021561223,-1.11714172167851e-05,-0.000224880628573885,
3,15,2,2,1/18/2022,9:30,11:54,SM,NA,NA,NA,B5,B,5,SMNANA,Metsch,NA,NA,-5.07070620891492,0.570115021561223,NA,NA,
3,15,2,2,1/18/2022,9:30,11:54,SM,Metsch,STD,4,B6,B,6,SMMetschSTD,Metsch,NA,-6.55955173229009,-5.07070620891492,0.570115021561223,0.000183127999375146,0.00368636662742168,
3,15,2,2,1/18/2022,9:30,11:54,SM,Metsch,STD,1,C1,C,1,SMMetschSTD,Metsch,NA,-7.297048993219,-5.07070620891492,0.570115021561223,0.000273840162469402,0.00551240247050905,
3,15,2,2,1/18/2022,9:30,11:54,SM,Blank,Blank,1,C2,C,2,SMBlankBlank,Metsch,NA,-5.18156946897108,-5.07070620891492,0.570115021561223,1.36361809869084e-05,0.000274496323266467,
3,15,2,2,1/18/2022,9:30,11:54,SM,NA,NA,NA,C3,C,3,SMNANA,Metsch,NA,NA,-5.07070620891492,0.570115021561223,NA,NA,
3,15,2,2,1/18/2022,9:30,11:54,SM,Metsch,MID,5,C4,C,4,SMMetschMID,Metsch,NA,-5.08310153996663,-5.07070620891492,0.570115021561223,1.52462571936025e-06,3.06907157307217e-05,
3,15,2,2,1/18/2022,9:30,11:54,SM,Metsch,MID,1,C5,C,5,SMMetschMID,Metsch,NA,-7.55781239096645,-5.07070620891492,0.570115021561223,0.000305914060392338,0.00615805003569777,
3,15,2,2,1/18/2022,9:30,11:54,SM,Uninf,MID,4,C6,C,6,SMUninfMID,Metsch,NA,-5.65387508901629,-5.07070620891492,0.570115021561223,7.17297722524693e-05,0.00144392031544221,
3,15,2,2,1/18/2022,9:30,11:54,SM,Uninf,MID,2,D1,D,1,SMUninfMID,Metsch,NA,-4.08482969413767,-5.07070620891492,0.570115021561223,-0.000121262811317602,-0.00244102039182333,
3,15,2,2,1/18/2022,9:30,11:54,SM,Metsch,STD,2,D2,D,2,SMMetschSTD,Metsch,NA,-5.30038851378368,-5.07070620891492,0.570115021561223,2.82509234988577e-05,0.000568691090032005,
3,15,2,2,1/18/2022,9:30,11:54,SM,Uninf,MID,5,D3,D,3,SMUninfMID,Metsch,NA,-8.73815501747144,-5.07070620891492,0.570115021561223,0.000451096203452452,0.00908056657549786,
3,15,2,2,1/18/2022,9:30,11:54,SM,Uninf,STD,4,D4,D,4,SMUninfSTD,Metsch,NA,-6.26409315207972,-5.07070620891492,0.570115021561223,0.00014678659400927,0.00295481413740661,
3,15,2,2,1/18/2022,9:30,11:54,SM,Uninf,MID,1,D5,D,5,SMUninfMID,Metsch,NA,-4.72223888924796,-5.07070620891492,0.570115021561223,-4.28614803190362e-05,-0.000862801598822198,
3,15,2,2,1/18/2022,9:30,11:54,SM,Uninf,STD,3,D6,D,6,SMUninfSTD,Metsch,NA,-5.89672365489946,-5.07070620891492,0.570115021561223,0.000101600145856099,0.00204521093608328,
3,15,3,2,1/18/2022,13:05,15:41,M,Uninf,MID,3,A1,A,1,MUninfMID,Metsch,NA,-4.50051550441666,-4.90619364205811,2.59930008014991,-4.98984109298976e-05,-0.00100445501201884,
3,15,3,2,1/18/2022,13:05,15:41,M,NA,NA,NA,A2,A,2,MNANA,Metsch,NA,NA,-4.90619364205811,2.59930008014991,NA,NA,
3,15,3,2,1/18/2022,13:05,15:41,M,Uninf,STD,5,A3,A,3,MUninfSTD,Metsch,NA,-5.71461031451028,-4.90619364205811,2.59930008014991,9.94352507116179e-05,0.00200163159682487,
3,15,3,2,1/18/2022,13:05,15:41,M,Metsch,MID,3,A4,A,4,MMetschMID,Metsch,NA,-3.72815815936152,-4.90619364205811,2.59930008014991,-0.00014489836437168,-0.00291680407480191,
3,15,3,2,1/18/2022,13:05,15:41,M,Blank,Blank,2,A5,A,5,MBlankBlank,Metsch,NA,-4.591948171192,-4.90619364205811,2.59930008014991,-3.86521929165317e-05,-0.000778068643409782,
3,15,3,2,1/18/2022,13:05,15:41,M,Uninf,STD,4,A6,A,6,MUninfSTD,Metsch,NA,-5.67863593507856,-4.90619364205811,2.59930008014991,9.50104020415159e-05,0.00191255939309571,
3,15,3,2,1/18/2022,13:05,15:41,M,Blank,Blank,4,B1,B,1,MBlankBlank,Metsch,NA,-3.74357603487326,-4.90619364205811,2.59930008014991,-0.000143001965683736,-0.00287862956921361,
3,15,3,2,1/18/2022,13:05,15:41,M,Uninf,STD,1,B2,B,2,MUninfSTD,Metsch,NA,-5.34073092442792,-4.90619364205811,2.59930008014991,5.34480857314873e-05,0.00107590996577484,
3,15,3,2,1/18/2022,13:05,15:41,M,NA,NA,NA,B3,B,3,MNANA,Metsch,NA,NA,-4.90619364205811,2.59930008014991,NA,NA,
3,15,3,2,1/18/2022,13:05,15:41,M,Uninf,MID,5,B4,B,4,MUninfMID,Metsch,NA,-6.48977914794875,-4.90619364205811,2.59930008014991,0.000194781017224549,0.00392094187673017,
3,15,3,2,1/18/2022,13:05,15:41,M,Metsch,STD,5,B5,B,5,MMetschSTD,Metsch,NA,-5.44735855865779,-4.90619364205811,2.59930008014991,6.65632847417604e-05,0.00133991892185164,
3,15,3,2,1/18/2022,13:05,15:41,M,Metsch,MID,1,B6,B,6,MMetschMID,Metsch,NA,-5.44284111651312,-4.90619364205811,2.59930008014991,6.60076393579664e-05,0.00132873378027586,
3,15,3,2,1/18/2022,13:05,15:41,M,Metsch,MID,4,C1,C,1,MMetschMID,Metsch,NA,-4.41860778762829,-4.90619364205811,2.59930008014991,-5.99730600948679e-05,-0.00120725769970969,
3,15,3,2,1/18/2022,13:05,15:41,M,Uninf,MID,2,C2,C,2,MUninfMID,Metsch,NA,-4.49463465860062,-4.90619364205811,2.59930008014991,-5.06217549652707e-05,-0.0010190159274509,
3,15,3,2,1/18/2022,13:05,15:41,M,Uninf,STD,2,C3,C,3,MUninfSTD,Metsch,NA,-5.5727023316136,-4.90619364205811,2.59930008014991,8.19805688153258e-05,0.00165026885025251,
3,15,3,2,1/18/2022,13:05,15:41,M,Metsch,STD,4,C4,C,4,MMetschSTD,Metsch,NA,-6.6313673107935,-4.90619364205811,2.59930008014991,0.000212196361254453,0.00427151275205213,
3,15,3,2,1/18/2022,13:05,15:41,M,Blank,Blank,1,C5,C,5,MBlankBlank,Metsch,NA,-8.62187983326324,-4.90619364205811,2.59930008014991,0.000457029401518232,0.009200001852562,
3,15,3,2,1/18/2022,13:05,15:41,M,Uninf,MID,1,C6,C,6,MUninfMID,Metsch,NA,-10.1523236454634,-4.90619364205811,2.59930008014991,0.000645273990418853,0.0129893654271315,
3,15,3,2,1/18/2022,13:05,15:41,M,Blank,Blank,3,D1,D,1,MBlankBlank,Metsch,NA,-2.66737052890393,-4.90619364205811,2.59930008014991,-0.000275375242917964,-0.00554330363993861,
3,15,3,2,1/18/2022,13:05,15:41,M,Metsch,MID,2,D2,D,2,MMetschMID,Metsch,NA,-5.47196601338992,-4.90619364205811,2.59930008014991,6.95900016738127e-05,0.00140084673369385,
3,15,3,2,1/18/2022,13:05,15:41,M,NA,NA,NA,D3,D,3,MNANA,Metsch,NA,NA,-4.90619364205811,2.59930008014991,NA,NA,
3,15,3,2,1/18/2022,13:05,15:41,M,Uninf,MID,4,D4,D,4,MUninfMID,Metsch,NA,-3.50361807716061,-4.90619364205811,2.59930008014991,-0.000172516794482392,-0.00347276307293054,
3,15,3,2,1/18/2022,13:05,15:41,M,Metsch,MID,5,D5,D,5,MMetschMID,Metsch,NA,-3.91271962460449,-4.90619364205811,2.59930008014991,-0.000122197304146795,-0.00245983173247498,
3,15,3,2,1/18/2022,13:05,15:41,M,Uninf,STD,3,D6,D,6,MUninfSTD,Metsch,NA,-8.71682141679254,-4.90619364205811,2.59930008014991,0.000468707216292335,0.0094350762639647,
3,15,4,2,1/18/2022,13:05,15:41,M+,Uninf,STD,3,A1,A,1,M+UninfSTD,Metsch,NA,-6.87869612819121,-3.87130858475598,0.515550195157291,0.000369908667842534,0.00744626148367022,
3,15,4,2,1/18/2022,13:05,15:41,M+,Metsch,STD,1,A2,A,2,M+MetschSTD,Metsch,NA,-4.46167254253349,-3.87130858475598,0.515550195157291,7.26147668066341e-05,0.00146173525581755,
3,15,4,2,1/18/2022,13:05,15:41,M+,Blank,Blank,3,A3,A,3,M+BlankBlank,Metsch,NA,-4.38834503959375,-3.87130858475598,0.515550195157291,6.35954839450465e-05,0.00128017709181379,
3,15,4,2,1/18/2022,13:05,15:41,M+,Uninf,STD,5,A4,A,4,M+UninfSTD,Metsch,NA,-4.66209873253586,-3.87130858475598,0.515550195157291,9.72671881769254e-05,0.00195798849800151,
3,15,4,2,1/18/2022,13:05,15:41,M+,Uninf,MID,1,A5,A,5,M+UninfMID,Metsch,NA,-5.60677191554612,-3.87130858475598,0.515550195157291,0.000213461989687188,0.00429698985240308,
3,15,4,2,1/18/2022,13:05,15:41,M+,Blank,Blank,4,A6,A,6,M+BlankBlank,Metsch,NA,-3.35262557509704,-3.87130858475598,0.515550195157291,-6.37980101880493e-05,-0.00128425394508543,
3,15,4,2,1/18/2022,13:05,15:41,M+,Uninf,MID,3,B1,B,1,M+UninfMID,Metsch,NA,-3.26771604777329,-3.87130858475598,0.515550195157291,-7.42418820488699e-05,-0.00149448908564375,
3,15,4,2,1/18/2022,13:05,15:41,M+,Blank,Blank,1,B2,B,2,M+BlankBlank,Metsch,NA,-3.51087302458005,-3.87130858475598,0.515550195157291,-4.43335739016385e-05,-0.000892434842639983,
3,15,4,2,1/18/2022,13:05,15:41,M+,Metsch,STD,2,B3,B,3,M+MetschSTD,Metsch,NA,-6.55804845991406,-3.87130858475598,0.515550195157291,0.000330469004644445,0.00665234106349267,
3,15,4,2,1/18/2022,13:05,15:41,M+,Metsch,STD,5,B4,B,4,M+MetschSTD,Metsch,NA,-3.94649693351769,-3.87130858475598,0.515550195157291,9.24816689769077e-06,0.000186165599650515,
3,15,4,2,1/18/2022,13:05,15:41,M+,Metsch,MID,2,B5,B,5,M+MetschMID,Metsch,NA,-2.76006381047957,-3.87130858475598,0.515550195157291,-0.000136683107235998,-0.00275143094866063,
3,15,4,2,1/18/2022,13:05,15:41,M+,Uninf,MID,2,B6,B,6,M+UninfMID,Metsch,NA,-4.25449958437537,-3.87130858475598,0.515550195157291,4.71324929531851e-05,0.000948777083147615,
3,15,4,2,1/18/2022,13:05,15:41,M+,Uninf,MID,4,C1,C,1,M+UninfMID,Metsch,NA,-5.00901815018651,-3.87130858475598,0.515550195157291,0.000139938276547956,0.00281695750691035,
3,15,4,2,1/18/2022,13:05,15:41,M+,Metsch,STD,3,C2,C,2,M+MetschSTD,Metsch,NA,-5.36865832916405,-3.87130858475598,0.515550195157291,0.000184174018562194,0.00370742299365696,
3,15,4,2,1/18/2022,13:05,15:41,M+,Uninf,STD,2,C3,C,3,M+UninfSTD,Metsch,NA,-5.4931816455243,-3.87130858475598,0.515550195157291,0.000199490386474504,0.00401574147973176,
3,15,4,2,1/18/2022,13:05,15:41,M+,Metsch,MID,3,C4,C,4,M+MetschMID,Metsch,NA,-4.98961231623714,-3.87130858475598,0.515550195157291,0.000137551358972184,0.00276890885611006,
3,15,4,2,1/18/2022,13:05,15:41,M+,Metsch,MID,5,C5,C,5,M+MetschMID,Metsch,NA,-4.59027807428013,-3.87130858475598,0.515550195157291,8.84332472114708e-05,0.00178016126636691,
3,15,4,2,1/18/2022,13:05,15:41,M+,Uninf,MID,5,C6,C,6,M+UninfMID,Metsch,NA,-3.04158692296047,-3.87130858475598,0.515550195157291,-0.000102055764400847,-0.00205438253738905,
3,15,4,2,1/18/2022,13:05,15:41,M+,Uninf,STD,1,D1,D,1,M+UninfSTD,Metsch,NA,-4.33744232109751,-3.87130858475598,0.515550195157291,5.7334449570009e-05,0.00115414246984428,
3,15,4,2,1/18/2022,13:05,15:41,M+,Metsch,STD,4,D2,D,2,M+MetschSTD,Metsch,NA,-3.76951989935286,-3.87130858475598,0.515550195157291,-1.25200083045837e-05,-0.000252027767171269,
3,15,4,2,1/18/2022,13:05,15:41,M+,Metsch,MID,4,D3,D,3,M+MetschMID,Metsch,NA,-4.42289462946846,-3.87130858475598,0.515550195157291,6.78450834996357e-05,0.00136572153084767,
3,15,4,2,1/18/2022,13:05,15:41,M+,NA,NA,NA,D4,D,4,M+NANA,Metsch,NA,NA,-3.87130858475598,0.515550195157291,NA,NA,
3,15,4,2,1/18/2022,13:05,15:41,M+,Blank,Blank,2,D5,D,5,M+BlankBlank,Metsch,NA,-4.23339069975306,-3.87130858475598,0.515550195157291,4.45361001446412e-05,0.000896511695911628,
3,15,4,2,1/18/2022,13:05,15:41,M+,NA,NA,NA,D6,D,6,M+NANA,Metsch,NA,NA,-3.87130858475598,0.515550195157291,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,Uninf,MID,6,A1,A,1,SUninfMID,Metsch,NA,-3.53938820410876,-1.98986324317481,0.412811967322432,0.000190591570194876,0.00383660830802285,
4,21,1,3,1/24/2022,9:38,12:04,S,NA,NA,NA,A2,A,2,SNANA,Metsch,NA,NA,-1.98986324317481,0.412811967322432,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,NA,NA,NA,A3,A,3,SNANA,Metsch,NA,NA,-1.98986324317481,0.412811967322432,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,Uninf,STD,9,A4,A,4,SUninfSTD,Metsch,NA,-5.4376461216993,-1.98986324317481,0.412811967322432,0.000424077294058512,0.00853667592939785,
4,21,1,3,1/24/2022,9:38,12:04,S,Metsch,MID,10,A5,A,5,SMetschMID,Metsch,NA,-2.02843143732267,-1.98986324317481,0.412811967322432,4.74388788018658e-06,9.54944630281559e-05,Died day after respiration trial, may have been weak 
4,21,1,3,1/24/2022,9:38,12:04,S,Blank,Blank,4,A6,A,6,SBlankBlank,Metsch,NA,-2.47471319669571,-1.98986324317481,0.412811967322432,5.96365442830712e-05,0.00120048363641822,
4,21,1,3,1/24/2022,9:38,12:04,S,Metsch,MID,6,B1,B,1,SMetschMID,Metsch,NA,-2.58068995478555,-1.98986324317481,0.412811967322432,7.26716855281207e-05,0.00146288102968107,
4,21,1,3,1/24/2022,9:38,12:04,S,Blank,Blank,3,B2,B,2,SBlankBlank,Metsch,NA,-1.76471842384632,-1.98986324317481,0.412811967322432,-2.76928127774042e-05,-0.000557456321209146,
4,21,1,3,1/24/2022,9:38,12:04,S,NA,NA,NA,B3,B,3,SNANA,Metsch,NA,NA,-1.98986324317481,0.412811967322432,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,Uninf,MID,7,B4,B,4,SUninfMID,Metsch,NA,-3.75894484438277,-1.98986324317481,0.412811967322432,0.00021759703694858,0.00438022835377491,
4,21,1,3,1/24/2022,9:38,12:04,S,NA,NA,NA,B5,B,5,SNANA,Metsch,NA,NA,-1.98986324317481,0.412811967322432,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,NA,NA,NA,B6,B,6,SNANA,Metsch,NA,NA,-1.98986324317481,0.412811967322432,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,NA,NA,NA,C1,C,1,SNANA,Metsch,NA,NA,-1.98986324317481,0.412811967322432,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,Uninf,MID,9,C2,C,2,SUninfMID,Metsch,NA,-3.63296683575733,-1.98986324317481,0.412811967322432,0.00020210174188765,0.00406830806419839,
4,21,1,3,1/24/2022,9:38,12:04,S,NA,NA,NA,C3,C,3,SNANA,Metsch,NA,NA,-1.98986324317481,0.412811967322432,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,Uninf,MID,10,C4,C,4,SUninfMID,Metsch,NA,-3.93444271898642,-1.98986324317481,0.412811967322432,0.000239183275524829,0.00481475933631481,
4,21,1,3,1/24/2022,9:38,12:04,S,Blank,Blank,2,C5,C,5,SBlankBlank,Metsch,NA,-2.16964603874832,-1.98986324317481,0.412811967322432,2.21132838555422e-05,0.000445140404012064,
4,21,1,3,1/24/2022,9:38,12:04,S,Uninf,MID,8,C6,C,6,SUninfMID,Metsch,NA,-3.76357568555266,-1.98986324317481,0.412811967322432,0.000218166630412476,0.00439169427020314,
4,21,1,3,1/24/2022,9:38,12:04,S,Blank,Blank,1,D1,D,1,SBlankBlank,Metsch,NA,-1.55037531340888,-1.98986324317481,0.412811967322432,-5.40570153612092e-05,-0.00108816771922114,
4,21,1,3,1/24/2022,9:38,12:04,S,NA,NA,NA,D2,D,2,SNANA,Metsch,NA,NA,-1.98986324317481,0.412811967322432,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,Uninf,STD,6,D3,D,3,SUninfSTD,Metsch,NA,-4.02930844503531,-1.98986324317481,0.412811967322432,0.000250851759828841,0.00504964592535458,
4,21,1,3,1/24/2022,9:38,12:04,S,NA,NA,NA,D4,D,4,SNANA,Metsch,NA,NA,-1.98986324317481,0.412811967322432,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,NA,NA,NA,D5,D,5,SNANA,Metsch,NA,NA,-1.98986324317481,0.412811967322432,NA,NA,
4,21,1,3,1/24/2022,9:38,12:04,S,Uninf,STD,8,D6,D,6,SUninfSTD,Metsch,NA,-3.57807716804384,-1.98986324317481,0.412811967322432,0.00019535031275889,0.00393240179583646,
4,21,2,3,1/24/2022,9:38,12:04,SM,Metsch,STD,6,A1,A,1,SMMetschSTD,Metsch,NA,-4.56595448933842,-1.78590199840971,0.504632258687391,0.000341946456384231,0.00688338216701458,
4,21,2,3,1/24/2022,9:38,12:04,SM,Uninf,STD,8,A2,A,2,SMUninfSTD,Metsch,NA,-3.9753036881281,-1.78590199840971,0.504632258687391,0.000269296407835361,0.00542093668972581,
4,21,2,3,1/24/2022,9:38,12:04,SM,NA,NA,NA,A3,A,3,SMNANA,Metsch,NA,NA,-1.78590199840971,0.504632258687391,NA,NA,
4,21,2,3,1/24/2022,9:38,12:04,SM,Uninf,MID,9,A4,A,4,SMUninfMID,Metsch,NA,-3.10864213497489,-1.78590199840971,0.504632258687391,0.000162697036797517,0.00327509135073401,
4,21,2,3,1/24/2022,9:38,12:04,SM,Blank,Blank,1,A5,A,5,SMBlankBlank,Metsch,NA,-2.27606014951885,-1.78590199840971,0.504632258687391,6.02894525864242e-05,0.00121362668056472,
4,21,2,3,1/24/2022,9:38,12:04,SM,Metsch,STD,7,A6,A,6,SMMetschSTD,Metsch,NA,-4.20308185254672,-1.78590199840971,0.504632258687391,0.000297313122058851,0.00598491314704468,
4,21,2,3,1/24/2022,9:38,12:04,SM,Uninf,MID,8,B1,B,1,SMUninfMID,Metsch,NA,-2.8748556281229,-1.78590199840971,0.504632258687391,0.000133941296454722,0.00269623829763356,
4,21,2,3,1/24/2022,9:38,12:04,SM,NA,NA,NA,B2,B,2,SMNANA,Metsch,NA,NA,-1.78590199840971,0.504632258687391,NA,NA,
4,21,2,3,1/24/2022,9:38,12:04,SM,Uninf,STD,10,B3,B,3,SMUninfSTD,Metsch,NA,-3.49365925964119,-1.78590199840971,0.504632258687391,0.000210054143131472,0.00422838990123653,
4,21,2,3,1/24/2022,9:38,12:04,SM,NA,NA,NA,B4,B,4,SMNANA,Metsch,NA,NA,-1.78590199840971,0.504632258687391,NA,NA,
4,21,2,3,1/24/2022,9:38,12:04,SM,Uninf,STD,6,B5,B,5,SMUninfSTD,Metsch,NA,-3.20372588286487,-1.78590199840971,0.504632258687391,0.000174392337787984,0.00351051775967211,
4,21,2,3,1/24/2022,9:38,12:04,SM,NA,NA,NA,B6,B,6,SMNANA,Metsch,NA,NA,-1.78590199840971,0.504632258687391,NA,NA,
4,21,2,3,1/24/2022,9:38,12:04,SM,Blank,Blank,2,C1,C,1,SMBlankBlank,Metsch,NA,-1.58895395266355,-1.78590199840971,0.504632258687391,-2.42246096267787e-05,-0.000487641391787055,
4,21,2,3,1/24/2022,9:38,12:04,SM,Uninf,STD,7,C2,C,2,SMUninfSTD,Metsch,NA,-4.1705891319644,-1.78590199840971,0.504632258687391,0.000293316517427226,0.00590446149581007,
4,21,2,3,1/24/2022,9:38,12:04,SM,NA,NA,NA,C3,C,3,SMNANA,Metsch,NA,NA,-1.78590199840971,0.504632258687391,NA,NA,
4,21,2,3,1/24/2022,9:38,12:04,SM,Metsch,STD,9,C4,C,4,SMMetschSTD,Metsch,NA,-3.23793878419966,-1.78590199840971,0.504632258687391,0.000178600524652163,0.00359522856124804,
4,21,2,3,1/24/2022,9:38,12:04,SM,Uninf,STD,9,C5,C,5,SMUninfSTD,Metsch,NA,-4.40044275903977,-1.78590199840971,0.504632258687391,0.000321588513557497,0.0064735767779124,
4,21,2,3,1/24/2022,9:38,12:04,SM,Metsch,MID,6,C6,C,6,SMMetschMID,Metsch,NA,-2.81110720114585,-1.78590199840971,0.504632258687391,0.000126100239936544,0.00253839782992264,
4,21,2,3,1/24/2022,9:38,12:04,SM,Blank,Blank,3,D1,D,1,SMBlankBlank,Metsch,NA,-1.16922699308375,-1.78590199840971,0.504632258687391,-7.58510256550937e-05,-0.00152688114643704,
4,21,2,3,1/24/2022,9:38,12:04,SM,NA,NA,NA,D2,D,2,SMNANA,Metsch,NA,NA,-1.78590199840971,0.504632258687391,NA,NA,
4,21,2,3,1/24/2022,9:38,12:04,SM,Uninf,MID,6,D3,D,3,SMUninfMID,Metsch,NA,-3.25017047684645,-1.78590199840971,0.504632258687391,0.000180105022847718,0.00362551410992457,
4,21,2,3,1/24/2022,9:38,12:04,SM,Uninf,MID,10,D4,D,4,SMUninfMID,Metsch,NA,-1.90986114407651,-1.78590199840971,0.504632258687391,1.52469749170164e-05,0.000306921605079541,
4,21,2,3,1/24/2022,9:38,12:04,SM,NA,NA,NA,D5,D,5,SMNANA,Metsch,NA,NA,-1.78590199840971,0.504632258687391,NA,NA,
4,21,2,3,1/24/2022,9:38,12:04,SM,Blank,Blank,4,D6,D,6,SMBlankBlank,Metsch,NA,-2.10936689837271,-1.78590199840971,0.504632258687391,3.97861826954482e-05,0.000800895857659373,
4,21,3,3,1/24/2022,12:58,15:50,M,NA,NA,NA,A1,A,1,MNANA,Metsch,NA,NA,-1.67632332160263,0.160917449185675,NA,NA,
4,21,3,3,1/24/2022,12:58,15:50,M,Blank,Blank,4,A2,A,2,MBlankBlank,Metsch,NA,-1.47500824298088,-1.67632332160263,0.160917449185675,-2.47617546704747e-05,-0.000498454121516656,
4,21,3,3,1/24/2022,12:58,15:50,M,NA,NA,NA,A3,A,3,MNANA,Metsch,NA,NA,-1.67632332160263,0.160917449185675,NA,NA,
4,21,3,3,1/24/2022,12:58,15:50,M,Uninf,MID,8,A4,A,4,MUninfMID,Metsch,NA,-2.79892416491731,-1.67632332160263,0.160917449185675,0.000138079903727707,0.00277954846203874,
4,21,3,3,1/24/2022,12:58,15:50,M,NA,NA,NA,A5,A,5,MNANA,Metsch,NA,NA,-1.67632332160263,0.160917449185675,NA,NA,
4,21,3,3,1/24/2022,12:58,15:50,M,Uninf,STD,9,A6,A,6,MUninfSTD,Metsch,NA,-3.16105504647656,-1.67632332160263,0.160917449185675,0.000182622002159494,0.00367618090347061,
4,21,3,3,1/24/2022,12:58,15:50,M,Uninf,STD,8,B1,B,1,MUninfSTD,Metsch,NA,-3.40416211784327,-1.67632332160263,0.160917449185675,0.0002125241719376,0.00427811158110388,
4,21,3,3,1/24/2022,12:58,15:50,M,NA,NA,NA,B2,B,2,MNANA,Metsch,NA,NA,-1.67632332160263,0.160917449185675,NA,NA,
4,21,3,3,1/24/2022,12:58,15:50,M,Uninf,STD,10,B3,B,3,MUninfSTD,Metsch,NA,-3.45907823262667,-1.67632332160263,0.160917449185675,0.000219278854055957,0.00441408333214641,
4,21,3,3,1/24/2022,12:58,15:50,M,NA,NA,NA,B4,B,4,MNANA,Metsch,NA,NA,-1.67632332160263,0.160917449185675,NA,NA,
4,21,3,3,1/24/2022,12:58,15:50,M,Blank,Blank,1,B5,B,5,MBlankBlank,Metsch,NA,-1.66164279671084,-1.67632332160263,0.160917449185675,-1.8057045616901e-06,-3.63488328268216e-05,
4,21,3,3,1/24/2022,12:58,15:50,M,Metsch,MID,7,B6,B,6,MMetschMID,Metsch,NA,-2.49717357978116,-1.67632332160263,0.160917449185675,0.00010096458175596,0.00203241703074747,
4,21,3,3,1/24/2022,12:58,15:50,M,Metsch,MID,9,C1,C,1,MMetschMID,Metsch,NA,-2.15794801298316,-1.67632332160263,0.160917449185675,5.92398370398054e-05,0.00119249791961128,
4,21,3,3,1/24/2022,12:58,15:50,M,Blank,Blank,2,C2,C,2,MBlankBlank,Metsch,NA,-1.70181976792475,-1.67632332160263,0.160917449185675,3.13606289762143e-06,6.31289461291194e-05,
